schoolnr,pupilnr,iq_verb,iq_perf,sex,minority,repeatgr,aritpret,classnr,aritpost,langpret,langpost,ses,denomina,schoolses,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz
65.0,541.0,12.0,10.33,1.0,0.0,0.0,18.0,6580.0,30.0,40.0,54.0,28.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,542.0,14.5,14.33,1.0,0.0,0.0,18.0,6580.0,30.0,41.0,50.0,37.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,543.0,11.5,12.66,1.0,0.0,0.0,16.0,6580.0,27.0,43.0,54.0,37.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,544.0,12.0,8.0,0.0,0.0,0.0,9.0,6580.0,26.0,34.0,47.0,35.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,545.0,12.0,13.0,0.0,0.0,0.0,12.0,6580.0,25.0,30.0,41.0,13.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,546.0,13.5,12.33,0.0,0.0,0.0,16.0,6580.0,27.0,37.0,50.0,30.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,547.0,13.5,9.333,1.0,0.0,1.0,11.0,6580.0,27.0,32.0,43.0,30.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,548.0,11.5,13.0,1.0,0.0,0.0,15.0,6580.0,27.0,26.0,50.0,30.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
65.0,549.0,14.5,10.0,1.0,0.0,0.0,15.0,6580.0,29.0,44.0,52.0,45.0,4.0,29.0,3.857,0.0,1.8,1.666,1.0,0.0,13.0,2.0,32.0,24.0
66.0,550.0,9.0,6.333,0.0,0.0,1.0,8.0,6680.0,15.0,37.0,32.0,17.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,551.0,14.0,12.33,0.0,0.0,0.0,14.0,6680.0,26.0,33.0,52.0,40.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,552.0,10.5,11.33,0.0,0.0,1.0,4.0,6680.0,9.0,36.0,21.0,17.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,553.0,11.0,10.66,1.0,0.0,1.0,8.0,6680.0,16.0,26.0,36.0,30.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,554.0,11.0,13.33,1.0,0.0,0.0,16.0,6680.0,21.0,35.0,49.0,37.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,555.0,11.0,10.66,1.0,0.0,1.0,9.0,6680.0,14.0,28.0,37.0,33.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,556.0,10.5,11.66,1.0,0.0,1.0,9.0,6680.0,17.0,28.0,28.0,33.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,557.0,16.5,14.66,1.0,0.0,0.0,14.0,6680.0,24.0,42.0,50.0,37.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,558.0,14.0,13.66,0.0,0.0,0.0,17.0,6680.0,25.0,36.0,47.0,30.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,559.0,11.5,10.33,0.0,0.0,1.0,9.0,6680.0,8.0,38.0,35.0,30.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
66.0,560.0,15.5,9.666,0.0,0.0,0.0,16.0,6680.0,28.0,40.0,52.0,33.0,3.0,18.0,4.0,0.0,2.5,2.5,1.0,0.0,26.0,2.333,30.0,12.0
67.0,561.0,15.5,17.0,1.0,0.0,0.0,14.0,6780.0,22.0,44.0,52.0,37.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,562.0,11.0,8.333,0.0,0.0,0.0,10.0,6780.0,11.0,36.0,39.0,20.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,563.0,12.0,8.0,0.0,0.0,1.0,12.0,6780.0,5.0,32.0,25.0,20.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,564.0,10.5,9.666,0.0,0.0,0.0,8.0,6780.0,14.0,33.0,25.0,27.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,565.0,13.0,6.0,1.0,0.0,0.0,9.0,6780.0,11.0,34.0,38.0,30.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,566.0,11.5,11.0,0.0,0.0,0.0,10.0,6780.0,10.0,32.0,31.0,23.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,567.0,9.0,6.666,0.0,0.0,0.0,9.0,6780.0,10.0,20.0,26.0,17.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,568.0,12.5,12.33,1.0,0.0,0.0,9.0,6780.0,15.0,33.0,35.0,23.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,569.0,12.5,13.33,0.0,0.0,0.0,13.0,6780.0,22.0,38.0,29.0,37.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,570.0,9.5,13.0,0.0,0.0,0.0,11.0,6780.0,23.0,32.0,32.0,30.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,571.0,13.0,9.666,0.0,0.0,0.0,16.0,6780.0,20.0,30.0,34.0,27.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,572.0,13.5,13.66,1.0,0.0,0.0,15.0,6780.0,27.0,41.0,51.0,40.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,573.0,15.0,14.33,1.0,0.0,0.0,14.0,6780.0,12.0,39.0,47.0,30.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,574.0,15.5,10.66,0.0,0.0,0.0,15.0,6780.0,16.0,40.0,39.0,33.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,575.0,13.0,9.666,1.0,0.0,0.0,9.0,6780.0,19.0,35.0,39.0,27.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,576.0,11.5,12.0,0.0,0.0,0.0,13.0,6780.0,15.0,30.0,27.0,43.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,577.0,16.0,15.33,1.0,0.0,0.0,16.0,6780.0,19.0,34.0,45.0,40.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,578.0,10.0,12.33,0.0,0.0,0.0,11.0,6780.0,17.0,31.0,32.0,23.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,579.0,10.5,10.33,1.0,0.0,0.0,13.0,6780.0,16.0,37.0,41.0,27.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,580.0,10.5,16.0,1.0,0.0,0.0,12.0,6780.0,24.0,31.0,38.0,28.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,581.0,14.0,12.66,1.0,0.0,0.0,11.0,6780.0,14.0,30.0,40.0,37.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,582.0,16.0,11.66,0.0,0.0,0.0,13.0,6780.0,22.0,39.0,39.0,20.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,583.0,9.5,11.33,1.0,0.0,0.0,13.0,6780.0,15.0,32.0,29.0,30.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,584.0,11.0,13.0,1.0,0.0,0.0,10.0,6780.0,18.0,33.0,40.0,20.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,585.0,10.5,7.666,1.0,0.0,0.0,10.0,6780.0,7.0,32.0,32.0,40.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
67.0,586.0,11.0,8.333,1.0,0.0,1.0,9.0,6780.0,11.0,16.0,17.0,20.0,3.0,15.0,2.714,0.0,2.1,2.166,0.0,0.0,19.0,3.0,28.0,28.0
68.0,587.0,15.0,13.0,1.0,0.0,0.0,15.0,6880.0,23.0,39.0,50.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,588.0,13.5,9.666,0.0,0.0,0.0,13.0,6880.0,12.0,28.0,38.0,18.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,589.0,14.0,9.666,0.0,0.0,0.0,15.0,6880.0,28.0,41.0,47.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,590.0,15.0,11.33,0.0,0.0,0.0,11.0,6880.0,18.0,32.0,41.0,23.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,591.0,14.5,11.33,1.0,0.0,0.0,12.0,6880.0,14.0,41.0,50.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,592.0,11.5,9.333,1.0,0.0,0.0,18.0,6880.0,24.0,29.0,38.0,25.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,593.0,13.5,13.0,1.0,0.0,0.0,16.0,6880.0,25.0,32.0,47.0,15.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,594.0,11.0,8.333,1.0,0.0,0.0,12.0,6880.0,15.0,31.0,27.0,18.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,595.0,13.0,15.0,0.0,0.0,0.0,11.0,6880.0,23.0,43.0,42.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,596.0,10.5,9.666,0.0,0.0,0.0,11.0,6880.0,10.0,28.0,27.0,15.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,597.0,12.0,8.666,1.0,0.0,0.0,8.0,6880.0,16.0,35.0,43.0,23.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,598.0,13.5,11.33,1.0,0.0,0.0,17.0,6880.0,18.0,38.0,43.0,23.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,599.0,12.5,10.66,1.0,0.0,0.0,11.0,6880.0,17.0,36.0,39.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,600.0,9.5,9.0,1.0,0.0,0.0,14.0,6880.0,20.0,39.0,43.0,18.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,601.0,17.0,15.0,0.0,0.0,0.0,18.0,6880.0,25.0,43.0,53.0,30.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,602.0,14.0,15.66,0.0,0.0,0.0,18.0,6880.0,26.0,46.0,54.0,25.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,603.0,14.5,13.0,1.0,0.0,0.0,12.0,6880.0,22.0,36.0,47.0,15.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,604.0,8.5,10.66,1.0,0.0,0.0,12.0,6880.0,8.0,31.0,37.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,605.0,13.5,12.33,0.0,0.0,0.0,14.0,6880.0,22.0,40.0,40.0,15.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
68.0,606.0,10.5,8.666,0.0,0.0,0.0,12.0,6880.0,14.0,35.0,27.0,20.0,3.0,13.0,3.142,0.0,2.2,2.166,0.0,0.0,25.0,2.0,23.0,23.0
76.0,607.0,11.5,12.0,0.0,0.0,0.0,11.0,7680.0,25.0,31.0,41.0,18.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,608.0,10.0,10.33,0.0,0.0,0.0,12.0,7680.0,17.0,29.0,34.0,18.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,609.0,12.5,10.33,1.0,0.0,0.0,13.0,7680.0,13.0,32.0,43.0,38.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,610.0,12.5,10.66,0.0,0.0,0.0,12.0,7680.0,19.0,39.0,37.0,38.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,611.0,11.0,8.333,1.0,0.0,0.0,11.0,7680.0,15.0,35.0,37.0,18.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,612.0,11.5,10.0,0.0,0.0,0.0,13.0,7680.0,20.0,40.0,42.0,18.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,613.0,9.0,7.0,1.0,0.0,0.0,8.0,7680.0,6.0,24.0,25.0,20.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,614.0,9.0,7.666,0.0,0.0,0.0,5.0,7680.0,9.0,19.0,33.0,20.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,615.0,6.5,9.0,1.0,0.0,0.0,6.0,7680.0,6.0,11.0,16.0,17.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,616.0,9.5,11.66,1.0,0.0,0.0,14.0,7680.0,13.0,37.0,34.0,23.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,617.0,12.0,10.66,1.0,0.0,0.0,11.0,7680.0,14.0,38.0,40.0,33.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,618.0,9.5,10.66,0.0,0.0,0.0,14.0,7680.0,19.0,29.0,30.0,45.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,619.0,13.0,11.33,0.0,0.0,0.0,15.0,7680.0,21.0,45.0,47.0,20.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,620.0,8.5,8.333,0.0,0.0,0.0,6.0,7680.0,12.0,28.0,36.0,15.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,621.0,16.0,11.66,0.0,0.0,0.0,18.0,7680.0,27.0,40.0,52.0,33.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
76.0,622.0,6.5,10.0,1.0,0.0,1.0,7.0,7680.0,6.0,20.0,28.0,20.0,2.0,19.0,3.428,0.0,2.0,2.166,0.0,0.0,15.0,2.0,17.0,17.0
78.0,623.0,8.5,12.0,0.0,0.0,0.0,8.0,7880.0,16.0,31.0,37.0,33.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,624.0,15.0,14.33,0.0,0.0,0.0,16.0,7880.0,27.0,44.0,43.0,27.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,625.0,15.5,11.0,0.0,0.0,0.0,12.0,7880.0,26.0,39.0,50.0,25.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,626.0,10.5,8.333,0.0,0.0,0.0,9.0,7880.0,17.0,30.0,35.0,38.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,627.0,12.0,9.333,0.0,0.0,0.0,12.0,7880.0,23.0,36.0,37.0,13.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,628.0,11.0,9.666,0.0,0.0,0.0,12.0,7880.0,15.0,36.0,32.0,17.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,629.0,10.5,8.0,0.0,0.0,0.0,9.0,7880.0,15.0,23.0,34.0,30.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,630.0,14.0,14.33,0.0,0.0,0.0,16.0,7880.0,27.0,42.0,49.0,45.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,631.0,12.5,11.33,1.0,0.0,0.0,6.0,7880.0,19.0,27.0,34.0,47.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,632.0,11.5,9.666,1.0,0.0,0.0,13.0,7880.0,13.0,28.0,34.0,33.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,633.0,12.0,11.66,1.0,0.0,0.0,17.0,7880.0,23.0,38.0,39.0,17.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,634.0,8.0,9.666,1.0,0.0,0.0,13.0,7880.0,17.0,23.0,40.0,20.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,635.0,11.0,9.666,1.0,0.0,0.0,11.0,7880.0,16.0,31.0,34.0,17.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,636.0,12.5,13.33,1.0,0.0,0.0,18.0,7880.0,29.0,35.0,51.0,30.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,637.0,10.0,7.666,1.0,0.0,0.0,16.0,7880.0,27.0,40.0,49.0,20.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,638.0,8.5,8.0,1.0,0.0,1.0,11.0,7880.0,16.0,28.0,39.0,27.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
78.0,639.0,12.0,11.0,1.0,0.0,0.0,14.0,7880.0,24.0,35.0,37.0,27.0,1.0,21.0,3.142,0.0,1.8,1.666,0.0,17.0,22.0,2.333,23.0,23.0
79.0,640.0,8.0,11.66,1.0,0.0,0.0,14.0,7980.0,21.0,42.0,45.0,33.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,641.0,13.0,9.333,1.0,0.0,0.0,17.0,7980.0,26.0,35.0,48.0,33.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,642.0,9.5,10.33,1.0,0.0,0.0,5.0,7980.0,12.0,30.0,40.0,20.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,643.0,11.0,7.666,1.0,0.0,1.0,9.0,7980.0,16.0,29.0,36.0,23.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,644.0,13.5,8.0,1.0,0.0,0.0,10.0,7980.0,21.0,35.0,44.0,45.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,645.0,13.0,11.0,1.0,0.0,0.0,16.0,7980.0,26.0,43.0,48.0,33.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,646.0,14.5,13.0,1.0,0.0,0.0,11.0,7980.0,25.0,46.0,49.0,37.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,647.0,9.0,9.333,0.0,0.0,0.0,14.0,7980.0,18.0,31.0,31.0,25.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,648.0,13.0,10.0,0.0,0.0,0.0,12.0,7980.0,21.0,38.0,41.0,43.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,649.0,11.0,11.66,0.0,0.0,0.0,12.0,7980.0,19.0,39.0,42.0,20.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,650.0,15.5,11.66,0.0,0.0,0.0,13.0,7980.0,29.0,42.0,46.0,37.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,651.0,11.5,7.0,0.0,0.0,1.0,11.0,7980.0,10.0,32.0,28.0,20.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,652.0,12.5,11.0,0.0,0.0,0.0,9.0,7980.0,26.0,43.0,45.0,20.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
79.0,653.0,13.5,9.333,0.0,0.0,1.0,8.0,7980.0,18.0,35.0,46.0,30.0,1.0,20.0,4.0,1.0,2.7,2.333,0.0,0.0,27.0,2.333,17.0,17.0
80.0,654.0,9.0,7.0,0.0,0.0,1.0,9.0,8080.0,16.0,23.0,26.0,25.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,655.0,7.0,9.0,0.0,0.0,1.0,6.0,8080.0,12.0,22.0,28.0,17.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,656.0,9.5,9.666,1.0,0.0,0.0,9.0,8080.0,14.0,36.0,46.0,20.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,657.0,12.0,13.0,1.0,0.0,0.0,13.0,8080.0,21.0,38.0,42.0,40.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,658.0,12.0,12.0,0.0,0.0,0.0,8.0,8080.0,21.0,38.0,48.0,40.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,659.0,11.5,7.666,1.0,0.0,0.0,11.0,8080.0,9.0,37.0,41.0,20.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,660.0,10.0,12.33,0.0,0.0,0.0,15.0,8080.0,20.0,35.0,45.0,43.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,661.0,11.0,12.33,1.0,0.0,0.0,14.0,8080.0,24.0,36.0,45.0,47.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,662.0,13.5,13.0,0.0,0.0,0.0,13.0,8080.0,22.0,37.0,45.0,20.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,663.0,11.5,15.0,1.0,0.0,0.0,19.0,8080.0,27.0,49.0,50.0,47.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,664.0,7.5,7.333,0.0,0.0,1.0,12.0,8080.0,17.0,37.0,24.0,17.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,665.0,14.0,12.66,1.0,0.0,0.0,13.0,8080.0,27.0,46.0,54.0,50.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,666.0,7.5,8.0,0.0,0.0,1.0,5.0,8080.0,7.0,26.0,20.0,17.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,667.0,13.5,11.0,1.0,0.0,0.0,19.0,8080.0,25.0,38.0,52.0,50.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,668.0,11.0,11.66,1.0,0.0,0.0,15.0,8080.0,27.0,39.0,44.0,33.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,669.0,10.0,13.0,0.0,0.0,0.0,17.0,8080.0,26.0,37.0,45.0,17.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,670.0,9.5,7.0,0.0,0.0,0.0,10.0,8080.0,17.0,28.0,34.0,10.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,671.0,11.0,7.666,0.0,1.0,0.0,15.0,8080.0,20.0,35.0,46.0,10.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,672.0,12.0,13.66,1.0,0.0,0.0,11.0,8080.0,13.0,36.0,39.0,15.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,673.0,14.0,13.33,1.0,0.0,0.0,14.0,8080.0,24.0,34.0,51.0,30.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
80.0,674.0,10.5,7.666,0.0,0.0,0.0,11.0,8080.0,14.0,27.0,28.0,17.0,1.0,19.0,2.857,1.0,2.8,2.833,0.0,4.0,10.0,2.666,28.0,28.0
86.0,675.0,11.5,12.0,0.0,0.0,0.0,15.0,8680.0,20.0,29.0,42.0,50.0,3.0,22.0,3.285,1.0,3.6,3.333,0.0,0.0,17.0,3.0,32.0,32.0
86.0,676.0,13.5,10.33,1.0,0.0,0.0,11.0,8680.0,28.0,37.0,45.0,20.0,3.0,22.0,3.285,1.0,3.6,3.333,0.0,0.0,17.0,3.0,32.0,32.0
86.0,677.0,13.0,12.66,1.0,0.0,0.0,12.0,8680.0,28.0,37.0,41.0,50.0,3.0,22.0,3.285,1.0,3.6,3.333,0.0,0.0,17.0,3.0,32.0,32.0
